Confirmed,Source,KOR
,"对单体敌方目标造成伤害，有<color=#c70016>75%</color>的概率对目标造成<color=#c70016>防御力下降</color>状态，持续<color=#c70016>2</color>回合；有<color=#c70016>50%</color>的概率对目标造成<color=#c70016>眩晕</color>状态，持续<color=#c70016>1</color>回合。","단일 적 대상에게 피해를 입 힙니다. <color=#c70016> 75 %</ color> 확률로 대상에 <color=#c70016> 방어력 감소 </ color> 상태를 유발하고 <color=#동안 계속됩니다. c70016> 2 </ 색> 원형 <컬러=#c70016> 50 %</ 색의 확률이 존재>를 <색 원인=#c70016> 현기증 </ 컬러> 대한 타겟 상태 <컬러=#c70016 > 1 </ 컬러> 라운드."
,"对单体敌方目标造成伤害，有<color=#c70016>75%</color>的概率解除目标<color=#c70016>1</color>个增益状态。","단일 적 대상에게 피해를 입히면 <color=#c70016> 75 %</ color> 확률로 대상의 <color=#c70016> 1 </ color> 버프 상태가 취소됩니다."
,"对单体敌方目标造成伤害，有<color=#c70016>75%</color>的概率造成<color=#c70016>命中率下降</color>状态，持续<color=#c70016>2</color>回合。","단일 적 대상에게 피해를 입히고 <color=#c70016> 75 %</ color> 확률로 <color=#c70016> 적중률 하락 </ color> 상태를 유발하고 계속 <color=#c70016 > 2 </ 컬러> 라운드."
,"对单体敌方目标造成伤害，有<color=#c70016>75%</color>的概率造成<color=#c70016>电击</color>状态，持续<color=#c70016>2</color>回合。","단일 적 대상에게 피해를 입히고 <color=#c70016> 75 %</ color> 확률로 <color=#c70016> 감전 </ color> 상태를 유발하고 계속 <color=#c70016> 2 </ 컬러> 라운드."
,"对单体敌方目标造成伤害，有<color=#c70016>75%</color>的概率造成<color=#c70016>电击</color>状态，持续<color=#c70016>2</color>回合。<color=#c70016>延长目标身上所有减益效果1回合</color>。","단일 적 대상에게 피해를 입히고 <color=#c70016> 75 %</ color> 확률로 <color=#c70016> 감전 </ color> 상태를 유발하고 계속 <color=#c70016> 2 </ 컬러> 라운드. <color=#c70016> 대상의 모든 디버프를 1 라운드 동안 확장합니다 </ color>."
,"对单体敌方目标造成伤害，有<color=#c70016>75%</color>的概率造成<color=#c70016>1-2</color>个<color=#c70016>电击</color>状态，其中<color=#e49c00>1</color>个无视状态抵抗，持续<color=#c70016>2</color>回合。技能命中时自身获得<color=#e49c00>追加回合</color>。","단일 적 대상에게 피해를 입히면 <color=#c70016> 75 %</ color> 확률로 <color=#c70016> 1-2 </ color> <color=#c70016> 감전 </ color을 일으킬 수 있습니다. >=#e49c00> 1 </ 컬러> 상태 저항을 무시하고 색 <계속하는 <색 상태=#c70016> 2 </ 컬러> 발사. 스킬이 맞으면 <color=#e49c00> 추가 라운드 </ color>를 얻습니다."
,"对单体敌方目标造成伤害，有<color=#c70016>75%</color>的概率造成<color=#c70016>2-3</color>个<color=#c70016>电击</color>状态，其中<color=#e49c00>1</color>个无视状态抵抗，持续<color=#c70016>2</color>回合。技能命中时自身获得<color=#e49c00>追加回合</color>。","단일 적 대상에게 피해를 입히면 <color=#c70016> 75 %</ color> 확률로 <color=#c70016> 2-3 </ color> <color=#c70016> 감전 </ color >=#e49c00> 1 </ 컬러> 상태 저항을 무시하고 색 <계속하는 <색 상태=#c70016> 2 </ 컬러> 발사. 스킬이 맞으면 <color=#e49c00> 추가 라운드 </ color>를 얻습니다."
,"对单体敌方目标造成伤害，有<color=#c70016>80%</color>的概率产生<color=#c70016>2</color>个<color=#c70016>腐蚀</color>状态，持续<color=#c70016>2</color>回合。","단일 적 대상에게 피해를 입히면 <color=#c70016> 80 %</ color> 확률로 <color=#c70016> 2 </ color> <color=#c70016> 부식 </ color> 상태를 생성합니다. <색상=#c70016> 2 </ 컬러> 라운드 동안 계속합니다."
,"对单体敌方目标造成伤害，有<color=#c70016>80%</color>的概率对目标造成眩晕状态，持续<color=#c70016>1</color>回合。若目标处于<color=#c70016>标记</color>状态，则变为有<color=#c70016>80%</color>的概率对目标造成<color=#c70016>眩晕</color>状态，持续<color=#c70016>2</color>回合。","단일 적 대상에게 피해를 입히면 <color=#c70016> 80 %</ color> 확률로 대상이 <color=#c70016> 1 </ color> 라운드 동안 기절합니다. 대상이 <color=#c70016> 태그 </ color> 상태 인 경우 <color=#c70016> 80 %</ color>로 인해 대상이 <color=#c70016> 현기증 <이 될 확률이 있습니다. / 컬러>. <색상=#c70016> 2 </ 컬러> 라운드 동안 계속합니다."
,"对单体敌方目标造成伤害，有<color=#c70016>80%</color>的概率对目标造成眩晕状态，持续<color=#c70016>1</color>回合。若目标处于<color=#c70016>标记</color>状态，则变为有<color=#c70016>80%</color>的概率对目标造成<color=#c70016>眩晕</color>状态，持续<color=#c70016>2</color>回合；并解除目标<color=#c70016>2</color>个增益状态。","단일 적 대상에게 피해를 입히면 <color=#c70016> 80 %</ color> 확률로 대상이 <color=#c70016> 1 </ color> 라운드 동안 기절합니다. 대상이 <color=#c70016> 태그 </ color> 상태 인 경우 <color=#c70016> 80 %</ color>로 인해 대상이 <color=#c70016> 현기증 <이 될 확률이 있습니다. / 컬러> <컬러=#c70016> 2 </ 컬러> 발사 존속. 대상 <색을 제거=#c70016> 2 </ 컬러> 버프 상태."
,"对单体敌方目标造成伤害，有<color=#c70016>80%</color>的概率对目标造成<color=#c70016>不可恢复</color>状态，持续<color=#c70016>2</color>回合。","단일 적 대상에 피해를 입 힙니다. <color=#c70016> 80 %</ color>가 대상에 <color=#c70016> 복구 불가능 </ color> 상태를 유발할 확률이 있으며 <color=#동안 계속됩니다. c70016> 2 </ 컬러> 라운드."
,"对单体敌方目标造成伤害，有<color=#c70016>80%</color>的概率对目标造成<color=#c70016>不可恢复</color>状态，持续<color=#c70016>2</color>回合；同时击退目标行动条<color=#e49c00>30%</color>。","단일 적 대상에 피해를 입 힙니다. <color=#c70016> 80 %</ color>가 대상에 <color=#c70016> 복구 불가능 </ color> 상태를 유발할 확률이 있으며 <color=#동안 계속됩니다. c70016> 2 </ 색> 원형, 동시에, 목표 작업 바 <컬러=#e49c00> 30 %</ 색상> 격퇴."
,"对单体敌方目标造成伤害，有<color=#c70016>80%</color>的概率造成<color=#c70016>速度下降</color>状态，持续<color=#c70016>2</color>回合。","단일 적 대상에게 피해를 입히고 <color=#c70016> 80 %</ color> 확률로 <color=#c70016> 속도 감소 </ color> 상태를 유발하고 계속 <color=#c70016 > 2 </ 컬러> 라운드."
,"对单体敌方目标造成伤害，有<color=#c70016>85%</color>概率造成<color=#c70016>速度下降</color>状态，持续<color=#c70016>2</color>回合。为全体己方目标<color=#009b12>恢复生命值</color>，<color=#e49c00>根据伤害量决定恢复量</color>。","단일 적 대상에게 피해를 입 힙니다. <color=#c70016> 85 %</ color> 확률로 <color=#c70016> 속도 감소 </ color> 상태를 유발하고 계속 <color=#c70016> 2 </ 컬러> 라운드. 자신의 모든 대상에 대해 <color=#009b12> 건강을 복원 </ color>하고, <color=#e49c00> 피해량에 따라 복원 량을 결정 </ color>합니다."
,"对单体敌方目标造成伤害，有<color=#c70016>85%</color>的概率产生<color=#c70016>2</color>个<color=#c70016>腐蚀</color>状态，持续<color=#c70016>2</color>回合。","단일 적 대상에게 피해를 입히면 <color=#c70016> 85 %</ color>가 <color=#c70016> 2 </ color> <color=#c70016> 부식 </ color> 상태를 생성 할 확률이 있습니다. <색상=#c70016> 2 </ 컬러> 라운드 동안 계속합니다."
,"对单体敌方目标造成伤害，有<color=#c70016>85%</color>的概率对目标造成<color=#c70016>防御力下降</color>状态，持续<color=#c70016>2</color>回合；有<color=#c70016>60%</color>的概率对目标造成<color=#c70016>眩晕</color>状态，持续<color=#c70016>1</color>回合。","단일 적 대상에게 피해를 입 힙니다. <color=#c70016> 85 %</ color> 확률로 대상에 <color=#c70016> 방어력 감소 </ color> 상태를 유발하고 계속 <color=#c70016> 2 </ 색> 원형 <컬러=#c70016> 60 %</ 색의 확률이 존재>를 <색 원인=#c70016> 현기증 </ 컬러> <컬러의 타겟 상태=#c70016> 1 </ 컬러> 라운드."
,"对单体敌方目标造成伤害，有<color=#c70016>85%</color>的概率解除目标<color=#c70016>1</color>个增益状态。","단일 적 대상에게 피해를 입히면 <color=#c70016> 1 </ color> 버프 상태로 대상을 취소 할 확률이 <color=#c70016> 85 %</ color>입니다."
,"对单体敌方目标造成伤害，有<color=#c70016>85%</color>的概率造成<color=#c70016>电击</color>状态，持续<color=#c70016>2</color>回合。<color=#c70016>延长目标身上所有减益效果1回合</color>。","단일 적 대상에게 피해를 입히고 <color=#c70016> 85 %</ color> 확률로 <color=#c70016> 감전 </ color> 상태를 유발하고 계속 <color=#c70016> 2 </ 컬러> 라운드. <color=#c70016> 대상의 모든 디버프를 1 라운드 동안 확장합니다 </ color>."
,"对单体敌方目标造成伤害，有<color=#c70016>85%</color>的概率造成<color=#c70016>1-2</color>个<color=#c70016>电击</color>状态，其中<color=#e49c00>1</color>个无视状态抵抗，持续<color=#c70016>2</color>回合。技能命中时自身获得<color=#e49c00>追加回合</color>。","단일 적 대상에게 피해를 입히고 <color=#c70016> 85 %</ color> 확률로 <color=#c70016> 1-2 </ color> <color=#c70016> 감전 </ color >=#e49c00> 1 </ 컬러> 상태 저항을 무시하고 색 <계속하는 <색 상태=#c70016> 2 </ 컬러> 발사. 스킬이 맞으면 <color=#e49c00> 추가 라운드 </ color>를 얻습니다."
,"对单体敌方目标造成伤害，有<color=#c70016>85%</color>的概率造成<color=#c70016>2-3</color>个<color=#c70016>电击</color>状态，其中<color=#e49c00>1</color>个无视状态抵抗，持续<color=#c70016>2</color>回合。技能命中时自身获得<color=#e49c00>追加回合</color>。","단일 적 대상에게 피해를 입히면 <color=#c70016> 85 %</ color> 확률로 <color=#c70016> 2-3 </ color> <color=#c70016> 감전 </ color >=#e49c00> 1 </ 컬러> 상태 저항을 무시하고 색 <계속하는 <색 상태=#c70016> 2 </ 컬러> 발사. 스킬이 맞으면 <color=#e49c00> 추가 라운드 </ color>를 얻습니다."
,"对单体敌方目标造成伤害，有<color=#c70016>90%</color>的概率对目标造成眩晕状态，持续<color=#c70016>1</color>回合。若目标处于<color=#c70016>标记</color>状态，则变为有<color=#c70016>90%</color>的概率对目标造成<color=#c70016>眩晕</color>状态，持续<color=#c70016>2</color>回合。","단일 적 대상에게 피해를 입히면 <color=#c70016> 90 %</ color> 확률로 대상이 <color=#c70016> 1 </ color> 라운드 동안 기절합니다. 대상이 <color=#c70016> 태그 </ color> 상태 인 경우 <color=#c70016> 90 %</ color>가 <color=#c70016> 현기증 </ color>을 유발할 가능성이 있습니다. 타겟. <컬러=#c70016> 2 </ 컬러> 발사 직진."
,"对单体敌方目标造成伤害，有<color=#c70016>90%</color>的概率对目标造成眩晕状态，持续<color=#c70016>1</color>回合。若目标处于<color=#c70016>标记</color>状态，则变为有<color=#c70016>90%</color>的概率对目标造成<color=#c70016>眩晕</color>状态，持续<color=#c70016>2</color>回合；并解除目标<color=#c70016>2</color>个增益状态。","단일 적 대상에게 피해를 입히면 <color=#c70016> 90 %</ color> 확률로 대상이 <color=#c70016> 1 </ color> 라운드 동안 기절합니다. 대상이 <color=#c70016> 태그 </ color> 상태 인 경우 <color=#c70016> 90 %</ color>가 <color=#c70016> 현기증 </ color>을 유발할 가능성이 있습니다. . 대상은 <컬러=#c70016> 2 </ 컬러> 발사 직진 및 대상 <컬러=#c70016> 2 </ 컬러> 광 상태를 제거한다."
,"对单体敌方目标造成伤害，有<color=#c70016>90%</color>的概率对目标造成<color=#c70016>不可恢复</color>状态，持续<color=#c70016>2</color>回合。","단일 적 대상에게 피해를 입히고 <color=#c70016> 90 %</ color> 확률로 대상에게 <color=#c70016> 복구 불가능 </ color> 상태를 유발하고 계속 <color=#c70016> 2 </ 컬러> 라운드."
,"对单体敌方目标造成伤害，有<color=#c70016>90%</color>的概率对目标造成<color=#c70016>不可恢复</color>状态，持续<color=#c70016>2</color>回合；同时击退目标行动条<color=#e49c00>30%</color>。","단일 적 대상에게 피해를 입히고 <color=#c70016> 90 %</ color> 확률로 대상에게 <color=#c70016> 복구 불가능 </ color> 상태를 유발하고 계속 <color=#c70016> 2 </ 색> 원형, 동시에, 목표 작업 바 <컬러=#e49c00> 30 %</ 색상> 격퇴."
,"对单体敌方目标造成伤害，有<color=#e49c00>25%</color>几率<color=#e49c00>提升攻击强度</color>或<color=#e49c00>极大提升攻击强度</color>。","단일 적 대상에게 피해를 입히고 <color=#e49c00> 25 %</ color> 확률로 <color=#e49c00> 공격 강도를 증가 </ color>하거나 <color=#e49c00> 공격을 크게 증가시킵니다 강도 </ 컬러> 컬러>."
,"对单体敌方目标造成伤害，有<color=#e49c00>30%</color>几率<color=#e49c00>提升攻击强度</color>或<color=#e49c00>极大提升攻击强度</color>。","단일 적 대상에게 피해를 입히고 <color=#e49c00> 30 %</ color> 확률로 <color=#e49c00> 공격 강도를 증가 </ color>하거나 <color=#e49c00> 공격을 크게 증가시킵니다 강도 </ 컬러> 컬러>."
,"对单体敌方目标造成伤害，有<color=#e49c00>35%</color>几率<color=#e49c00>提升攻击强度</color>或<color=#e49c00>极大提升攻击强度</color>。","단일 적 대상에게 피해를 입히고 <color=#e49c00> 35 %</ color> 확률로 <color=#e49c00> 공격 강도를 증가 </ color> 또는 <color=#e49c00> 크게 증가 공격력 </ 색상> 색상>."
,"对单体敌方目标造成伤害，根据自身速度提高伤害；同时为自身赋予<color=#207cef>速度上升</color>状态，持续<color=#207cef>2</color>回合。当自身处于<color=#207cef>隐匿</color>状态时，追加使用<color=#e49c00>「金乌射流枪」</color>进行攻击。","단일 적 대상에게 피해를 입히고 자신의 속도에 따라 피해를 증가시키는 동시에 <color=#207cef> 2 </ color에 대해 <color=#207cef> 속도 증가 </ color> 상태를 부여합니다. > 라운드. <color=#207cef> 은폐 </ color> 상태에있을 때 추가로 <color=#e49c00> “Golden Crow Jet Gun”</ color>을 사용하여 공격합니다."
