Confirmed,Id,Source,KOR
,"100780000","……通天塔高层宴会厅。","통천탑 고위 연회장."
,"100780001","奥托露娜的骑士们，以及阵线和「纽带」的战士们——","오토루나의 기사들, 그리고 전선과 끈의 전사들."
,"100780002","……洛兰，这位曾给地表带来了严重冲击的傀儡师，在大家的英勇奋战之下，终于将其完全歼灭。","…로란, 지표면에 큰 충격을 줬던 괴뢰 사단은 모두의 분전 끝에 완전히 섬멸되었다."
,"100780003","致辞台下的AG们紧绷着脸，似乎无法忘记此前傀儡师战役带来的紧张感。","축사대 아래 AG들은 그동안의 괴뢰사범 전투가 주는 긴장감을 잊을 수 없다는 듯 굳은 표정을 지었다."
,"100780004","这时……","그럴 때..."
,"100780005","妮欧，梅尔回来啦。","니오, 멜이 돌아왔다."
,"100780006","梅尔，奥托露娜女王还在讲话呢，小点儿声。","멜, 오톨루나 여왕은 아직 이야기 중이에요. 좀 조용히 하세요."
,"100780007","你怎么拿了那么多巧克力……吃得完吗？","초콜릿을 어떻게 그렇게 많이 받았어...다 먹을 수 있겠어?"
,"100780008","嘻嘻，因为这里拿什么都不要钱呀。","히히, 여기는 아무것도 받지 않으니까."
,"100780009","平时在舰上，梅尔每吃一顿指挥官就亏一点，都没钱给梅尔买新大炮了。","평소 함상에서 메일은 한 끼 먹을 때마다 조금씩 손해를 보고 새 대포를 사줄 돈이 없었다."
,"100780010","怎、怎么会……","어떻게, 설마..."
,"100780011","蕾拉告诉我的，说千真万确。","라일라가 나에게 말한 것은 아주 확실하다."
,"100780012","这个人属饭桶的。妮欧，你知道你该说什么。","이 사람은 밥통이다.니오, 네가 무슨 말을 해야 할지 알아."
,"100780013","呃，这个——","어, 이거-"
,"100780014","……咕。","……하고"
,"100780015","欸？！","어?!"
,"100780016","<color=#969696>好像是我的……</color>","<color=#969696>내 것 같은데...</color>"
,"100780017","哈哈哈哈哈哈，蕾拉明明也饿了嘛，和梅尔一起吃吧。","하하하하하하, 라일라도 분명히 배가 고프니까 멜이랑 먹자."
,"100780018","不是我，是梅尔的。","내가 아니라 멜의 것이다."
,"100780019","啊？但梅尔只要一到饭点就准时吃饭，从来没有肚子叫过。","네? 그런데 멜은 식사 시간만 되면 어김없이 밥을 먹어요. 한 번도 배가 불러본 적이 없어요."
,"100780020","就是你，别赖了。","바로 너야, 떼쓰지 마."
,"100780021","……妮欧，为什么你在那不停的笑？","...니오,왜 너는 거기에서 끊임없이 웃고 있니?"
,"100780022","蕾拉你才是别赖账啦，上次你肚子叫的声音还被卡佩拉录下当闹铃了呢。","라일라야말로 떼쓰지 마라. 지난번에 네 배에서 나는 소리가 카펠라에 녹음되어 알람이 되었다."
,"100780023","你说什么？！原来网上那个闹铃文件是你们传的！","뭐라고?! 알고 보니 인터넷에 있는 그 알람 파일은 너희가 올린 거야!"
,"100780024","别跑！你和卡佩拉我都记下了，之后我会把你们都捆起来送烤箱里！","도망가지 마! 너와 카펠라 모두 메모해 두었어, 나중에 내가 너희들을 모두 묶어서 오븐에 보낼게!"
,"100780025","欸？不是我啦，是卡佩拉自己要上传的！","어? 나 아니야, 카펠라가 직접 올리려고!"
,"100780026","<color=#969696>蕾拉也能和妮欧好好交流了，真是太好啦。</color>","<color=#969696>라일라도 니오와 교감 잘 할 수 있어서 너무 좋아요.</color>"
,"100780027","带梅尔一个嘛！","멜을 데리고 다니지!"
,"100780028","你们……","너희들은..."
,"100780029","抱、抱歉！","안아주세요, 죄송합니다!"
,"100780030","哼——","흥-"
,"100780031","不是让你们道歉啦！","사과하라는 거 아니야!"
,"100780032","不如说，多亏了你们，气氛轻松多啦。","차라리 너희들 덕분에 분위기가 한결 가벼워졌다."
,"100780033","欸？","응?"
,"100780034","你们和阵线的AG之前很少参与过宴会吧，真是的，每个人都太畏畏缩缩了。","너희들 전선의 AG와 잔치에 참석한 적이 드물지, 참, 다들 너무 주눅이 들었구나."
,"100780035","大家……","여러분..."
,"100780036","妮欧回望四周，刚刚的闹剧确实让AG们都放松了下来，纷纷开始取餐。","니오가 주변을 돌아보니 방금 한 해프닝에 AG들은 긴장을 풀고 식사를 챙겼다."
,"100780037","干杯和交谈声一下子让宴会有了应有的样子。","건배와 담소리에 연회가 제 모습을 갖추었다."
,"100780038","丽萨·奥托露娜女王回以「纽带」的AG们一个微笑。","리사 아우토루나 여왕은 「고리」의 AG들에게 미소를 지었다."
,"100780039","大家请尽情享受奥托露娜的款待。","여러분 아우토루나의 환대를 만끽하세요."
,"100780040","我代表奥托露娜王室向奋战的骑士以及AG战士们表示真挚的感谢。","아우토루나 왕실을 대신해 분투한 기사들과 AG전사들에게 진심으로 감사드린다."
,"100780041","这不仅证明了我们人类具有强大的力量，还让奥托露娜和阵线再次坚定了彻底消灭傀儡的信念。","이는 우리 인류가 막강한 힘을 갖고 있다는 것을 증명하는 것일 뿐 아니라, 아오톨루나와 전선(戰線)으로 하여금 괴뢰들을 완전히 없애버리겠다는 신념을 다시 한번 확고히 했다."
,"100780042","而宴会的角落……","잔치 구석은."
,"100780043","特斐尔，中州战线的情况如何？","테파엘, 중주 전선은 어떤가."
,"100780044","……截止刚才的战报，我方前线南北侧共有三个占领区出现了傀儡群反扑。","…아까의 전보(戰報)에 의하면 우리 전선 남북쪽의 3개 점령지에서 괴뢰떼가 반격을 가했다."
,"100780045","又有傀儡反扑了吗，频率越来越高了。","또 꼭두각시가 덤벼드느냐, 빈도가 갈수록 높아지고 있다."
,"100780046","我改变主意了，现在利用一切手段，调配铁锤号强行突入中间带。","지금은 모든 수단을 동원해 쇠망치호를 배치해 무리하게 중간 벨트에 진입하는 쪽으로 마음을 바꿨다."
,"100780047","中州的海岸高低差很小，铁锤号很可能成为傀儡群的主要攻击目标……","중주의 해안 격차는 작고 해머호는 괴뢰패당의 주요 표적이 될 가능성이 크지만…."
,"100780048","特斐尔，为了稳固和推进战线，牺牲是必要的。","테파엘, 전선을 견고하게 하고 추진하기 위해서는 희생이 필요하다."
,"100780049","整队，我们要在16小时内回到前线。","대오를 정비해 16시간 안에 전선으로 돌아가야 한다."
,"100780050","是。","네."
,"100780051","不顾骑士的劝阻，阿特拉斯和特斐尔径直离开了宴会厅。","기사의 만류에도 아틀라스와 테파엘은 곧장 연회장을 떠났다."
,"100780052","看到这一幕，丽萨·奥托露娜匆匆结束了致辞。","이를 지켜보던 오톨루나는 황급히 축사를 마쳤다."
,"100780053","阵线首脑离席了……伊莎贝尔，是我们的招待不周吗？","전선 수뇌가 자리를 떴다…이자벨, 우리 접대가 미흡했나?"
,"100780054","臣下立即调查。","신하께서 즉시 조사하십시오."
,"100780055","别做多余的事了，那位首脑只关心战事，而你们完全不同……或者说完全相反。","괜한 짓은 그만하고, 그 정상은 전쟁에만 관심이 있는 반면, 당신들은 완전히 달라… 아니면 정반대라고 할 수도 있다."
,"100780056","「纽带」的AG，此前傀儡师洛兰一役的主要责任在我，请您不要责怪陛下。","유대의 AG, 이전에 괴뢰사 로란 일역의 주요 책임은 저에게 있습니다. 폐하를 탓하지 마십시오."
,"100780057","不用为我辩解，伊莎贝尔。","변명할 필요 없어, 이사벨."
,"100780058","严厉的批评正是我们奥托露娜所需要的。","혹독한 비판은 바로 우리 아우토루나가 필요로 하는 것이다."
,"100780059","奥托露娜女王，我想和你单独对话。","오토루나 여왕, 당신과 단둘이 대화하고 싶어요."
,"100780060","可以。伊莎贝尔，你先退下吧。","예. 이사벨 씨, 먼저 물러나세요."
,"100780061","是。","네."
,"100780062","伊莎贝尔带着护卫队退避到了角落。","이자벨은 호위대를 데리고 구석으로 대피했다."
,"100780063","零四，我们真是好久不见了。","넷, 우리는 정말 오래간만입니다."
,"100780064","寒暄就不用了。","인사말씀은 드리지 마세요."
,"100780065","奥托露娜女王，6年前，也就是2156年——","오토루나 여왕, 6년 전인 2156년."
,"100780066","……你将我送往阵线，学习和锻炼AG的战斗方式。","당신은 나를 전선에 보내 AG의 전투 방식을 배우고 단련시켰다."
,"100780067","嗯，那时地表的战况远比现在艰难。","응, 그때 지표면의 전황은 지금보다 훨씬 어려웠어."
,"100780068","所以，我们派出了第一批原型AG前往地表协助阵线。","그래서 우리는 1차 모델 AG를 지표면 협조전선으로 보냈다."
,"100780069","其中就包括了妮欧、蕾拉、梅尔，以及你零四。","이 중 니오, 라일라, 멜, 그리고 너 4가 포함됐다."
,"100780070","之后，那位指挥官也带领你们取得了出色的战果，我们便加深了跟地表的合作，源源不断投入AG扭转战局。","그 지휘관이 너희를 이끌고 훌륭한 전과를 올리자 우리는 지표면과의 협력을 심화시켜 AG를 투입해 전세를 뒤집었다."
,"100780071","我要订正一点，那时我并没有和那位指挥官合作。","나는 좀 정정해야겠다.그때 나는 그 지휘관과 협력하지 않았다."
,"100780072","而据我所知，2156年，奥托露娜派出的人不止有我们。","2156년 오토루나가 보낸 사람은 우리뿐만이 아닌 것으로 알고 있다."
,"100780073","原型AG的确不止有你们。","원형 AG는 너희들뿐만이 아니다."
,"100780074","我指的是，除了AG以外的人，比如说——骑士。","AG를 제외한 사람, 예를 들면 기사."
,"100780075","……","……"
,"100780076","“地表的阵线联合乃我奥托露娜之大敌，而下令铲除其首脑阿特拉斯的正是……”","“지상표의 전선 연합은 아오톨루나의 큰 적이고, 그 수반 아틀라스 제거를 명령한 것은 바로….”"
,"100780077","当年是你……下令让洛兰杀死首脑？","그땐 너였지… 로랑에게 수뇌부 살해 명령?"
,"100780078","战无不胜，只为消灭傀儡师而存在的「纽带」舰队，现在要听信傀儡师的讹言谎语了吗？","싸워도 승리하지 않고 오직 괴뢰사단을 없애기 위해 존재했던 「고리」 함대가 이제 괴뢰사단의 와언 거짓말을 곧이곧대로 믿어야 하는가?"
,"100780079","尽管还无法百分百确定，但是现在所有的情报已经表明，傀儡师会将侵入生物的意识不断放大。","아직 100%확실하지는 않지만 괴뢰사단이 생물침입의식을 증폭시키고 있음을 모든 정보가 보여주고 있다."
,"100780080","竖琴师因为固执地使用音波才会被我击败。","하프사님은 음파를 고집하다 제게 당했어요."
,"100780081","裂缝章鱼忌惮于「卡巴拉」反而被我们利用。","갈라진 문어는 카발라를 꺼려 오히려 우리에게 이용당한다."
,"100780082","最后，堕落骑士则因为忠于奥托露娜王室，最后才会在你的命令下自尽。","결국 타락한 기사는 오토루나 왕실에 충성했기 때문에 결국 당신의 명령으로 스스로 목숨을 끊는다."
,"100780083","如果从傀儡师的表现进行反推，当初给它下达杀死“猎物”首脑的人——就是你。","괴뢰패당의 행태에서 역공한다면 애당초 먹잇감의 수뇌부를 죽이라고 지시한 사람은 바로 너다."
,"100780084","现在，用“误会”一词应该无法让你满意吧。","지금, '오해'라는 말로는 만족할 수 없을 것 같다."
