Confirmed,Source,KOR
,"此时奥托露娜的民间新闻台正在报道中州的此次战役，她们将阵线的失利归咎为平时的怠慢上。而自称记者的菲尔机缘巧合下进入了穿梭艇，她突然想到可以进入中州获取第一手资料。","이런 가운데 오토루나의 민간 뉴스데스크는 중주의 이번 전투를 보도하며 전선의 패배를 평소의 홀대 탓으로 돌리고 있다.자신을 기자라고 소개한 필은 우연히 셔틀보트에 들어갔고, 갑자기 중저우에 들어가 1차 자료를 얻을 수 있다는 생각이 들었다."
,"「纽带」依照首脑规划的最佳航道驶向中州，但是这条路线却不断被傀儡袭扰，指挥官决定把指挥暂时交给卡佩拉，自己制定新的路线……另一方面，傀儡师“铁笼”正与克拉丽丝密谈。","유대는 정상들이 계획한 최선의 항로에 따라 중주로 향하였으나, 이 노선은 괴뢰들의 습격에 계속되었고, 지휘관은 당분간 카펠라에게 지휘를 맡기고 새로운 노선을 스스로 정하기로 결정하였다.한편, 괴뢰사 철장들은 클래리스와 밀담을 나누고 있다."
,"菲尔到达地表，然而真正的战场与报道完全不一样，天真的她陷入了混乱……最终她被佩佩救助，与德拉的军团同行。","필이 지표면에 도착했는데 정작 전장은 보도와 달리 순진한 그녀는 혼란에 빠지고…. 결국 페페에게 구조돼 델라의 군단과 동행한다."
,"菲尔跟随德拉的军团参与了一次又一次战斗，她意识到奥托露娜此前一直在传达错误的新闻信息，奥托露娜真正目的已经不言而喻……","필이 드라 군단을 따라다니며 싸웠고, 오톨루나가 그동안 잘못된 뉴스 메시지를 전달해왔다는 사실을 깨달은 이상, 오톨루나의 진의는 자명해졌으니…."
,"菲尔意识到自己该做的事情，她要把记录的影像带回奥托露娜，呼吁奥托露娜的骑士团支援地表，佩佩和德拉同意她的提案，并告诉她德拉的军团准备和「纽带」轮换，要很久以后才能再见，菲尔只能带着混乱的心情和她们告别。","필은 자신이 해야 할 일을 깨닫고 기록된 영상을 오톨루나로 가져가면서 오토루나의 기사단에 지원을 호소했고, 페페와 드라는 그의 제안에 동의하며 델라의 군단 준비와 유대 교체를 알려줘 한참 뒤에나 다시 만날 수 있었고, 필은 혼란스러운 마음으로 작별을 고해야 했다."
,"当菲尔前往后勤部队的所在地，却得知德拉她们骗了自己……原来第48军并不是要和「纽带」轮换，而是为了让「纽带」顺利进入中州，对傀儡军发动突袭的诱饵。","필이 후방부대가 있는 곳으로 향했을 때, 델라 그녀들이 자신을 속였다는 것을 알게 되었는데…. 알고 보니 48군은 「유대」와 교대하는 것이 아니라 「유대」를 무사히 중주로 진입시키기 위해 괴뢰군을 급습하는 미끼였다."
,"在48军团的努力下，「纽带」终于进入战场。另一方面，妮欧把菲尔带回了舰桥，众人开始制定突入铁笼据点的计划。","48군단의 노력으로 「유대」는 마침내 전쟁터로 들어갔다.한편 니오는 필을 함교로 데려가 철장 진입 계획을 세우고 있다."
,"「纽带」部队成功推进了部分战线，但是傀儡师的据点搜索却迟迟没有进展。而因为48军团牺牲被打击的菲尔，浑浑噩噩地在纽带的旗舰上游荡，这时她遇见了……","유대부대는 일부 전선 추진에 성공했지만 괴뢰사단의 거점 수색은 지지부진하다.48군단의 희생으로 충격을 받은 필이 엉겁결에 유대의 플래그십을 맴돌던 중 그녀를 만나게 되는데…."
,"经过排查，总算搜索到了傀儡师铁笼的据点，但是傀儡群的数量规模远远超出了测算，继续执行斩首作战的风险非常巨大……","수사 끝에 겨우 괴뢰사단의 철장 거점을 찾아냈지만, 괴뢰들의 숫자는 예측을 훨씬 뛰어넘어 참수작전을 계속 수행해야 할 위험은 엄청나다."
,"即使风险巨大，「纽带」的成员也一致决定闯入铁笼据点，而一直游荡的菲尔也被鼓舞，重新振作。","위험부담이 커도 '벨트' 멤버들은 철장 거점 진입을 결정했고, 어슬렁거리던 필도 고무돼 다시 힘을 냈다."
,"菲尔通过「纽带」的穿梭艇成功返回了奥托露娜，并开始将自己记录的影片资料传到各个频道。另一方面，为了弥补兵力的差距，「纽带」决定将傀儡群引入峡谷作战。","필은 유대의 셔틀보트를 통해 오토루나로 귀환하는 데 성공했고 자신이 기록한 영화 자료를 각 채널에 전파하기 시작했다.한편, 병력의 격차를 메우기 위해 「유대」는 괴뢰 무리를 협곡 작전에 끌어들이기로 결정했다."
,"作战进展顺利，傀儡群逐渐被消灭……但这却是克拉丽丝的陷阱，因为地形关系，「纽带」只能固守峡谷，而无法阻止傀儡的扩散，傀儡师铁笼下达新的命令，傀儡放弃战斗，向全地表扩散……","작전이 잘되고 괴뢰패당은 점차 소멸되고… 그러나 이것은 크라리스의 함정이다.지형관계로 인해 「고리」는 협곡을 고수할 뿐 괴뢰의 확산을 막을 수 없다.괴뢰사단의 철장이 새로운 명령을 내리고 괴뢰들이 전투를 포기하고 지상으로 확산한다."
,"作战到最艰难环节，「纽带」决定拆散舰队，各个舰船船体组成隔离墙，勉强抵挡傀儡群……另一方面，奥托露娜各个新闻台都不敢播出菲尔的新闻，王室也下达了对菲尔的逮捕令。","작전 막바지, 유대는 함대를 해체하기로 하고, 선체마다 장벽을 형성해 괴뢰 떼를 겨우 막아내기로 했다…. 한편 오토루나는 뉴스 채널마다 필의 뉴스를 내보내지 못했고, 왕실에서도 필에 대한 체포영장이 발부됐다."
,"「纽带」将舰队拆散，这一点也在克拉丽丝意料之中，她乘机侵入主舰，指挥官与克拉丽丝正式见面……而奥托露娜侧也发生了意想不到的一幕……","유대가 함대를 해체한다는 점도 크라리스의 예상대로, 그녀가 주함에 침투하여 지휘관과 크라리스를 정식으로 만나게 되는데…. 오토루나 측에서도 예상치 못한 상황이 벌어지게 되는데…"
,"裂缝章鱼事件结束后，首脑保证自己今后会将纽带真正视为盟友，而指挥官则认为阵线的协助非常关键，并表示因为梅尔得救，想还阵线一个人情……","균열문어 사건이 끝난 뒤 정상들은 앞으로 유대를 진정한 동맹으로 삼겠다고 다짐하고, 지휘관은 전선의 협조를 중요하게 여기며 멜의 구조로 인해 전선을 돌려주고 싶다고 하는데…."
,"在米尔维斯的探索中，希尔维娅质疑起米尔维斯的身份，因为奥托露娜的资料中并没有米尔维斯的AG核心信息，鹰身女妖很可能是阵线为了其他目的还制造的AG……","밀비스의 탐색에서 힐비아는 오토루나의 자료에는 밀비스의 AG 핵심 정보가 없고 독수리녀 도깨비가 다른 목적을 위해 AG를 만들었을 가능성이 크다는 점을 문제 삼았다."
,"在与傀儡的战斗结束后，另一位鹰身女妖的AG康德尔出现在米尔维斯和希尔维娅的面前。她突然向米尔维斯发起进攻，但是，她并没有傀儡化迹象……","괴뢰와의 전투가 끝난 뒤 또 다른 매신녀의 요괴 AG콘델이 밀비스와 힐비아 앞에 나타났다.밀베스를 향해 돌진했지만 괴뢰화 기미는 보이지 않았다."
,"另一方面，虽然舰内的危机解除，但是紧急指挥室的指挥官却联系不上，零四在赶往紧急指挥室的路上也被骷髅涂鸦的神秘AG骇入，停止了机能。","한편, 함내 위기는 해소됐지만 비상지휘실 지휘관은 연락이 닿지 않았고, 4일 비상지휘실로 향하던 중 해골 낙서의 미스터리AG에 놀라 기능이 정지됐다."
,"妮欧与零四在大厅发生的日常故事。","니오와 4번째 홀에서 벌어지는 일상 이야기."
,"奈莎与零四在大厅发生的日常故事。","나사와 제로섬의 로비에 얽힌 일상 이야기."
,"奎因与戴恩在大厅发生的日常故事。","퀸과 데인의 로비에 얽힌 일상 이야기."
,"妮欧与零四在浴池发生的日常故事。","니오와 넷째 날 목욕탕에서의 일상 이야기."
,"千早与千岁在浴池发生的日常故事。","천추와 천세가 목욕탕에서 벌인 일상 이야기."
,"奈莫菲拉与维尔贝娜在浴池发生的日常故事。","나이모필라와 베르베나가 목욕탕에서 나눈 일상 이야기."
,"军事基地「高天原」突然遭遇傀儡袭击，本应负责讨伐傀儡的AG「三天刃」修罗却摆出架势，与同属「天之刃」的姐妹们刀剑相向……","군사기지 고천원이 갑자기 괴뢰의 습격을 받자, 원래 괴뢰를 토벌해야 할 AG3일의 수라가 오히려 자세를 취하며, 같은 하늘의 칼에 속하는 자매들과 칼을 겨누고…"
,"在坍塌的废墟深处，指挥官和神乐遇到许多形似天之刃的傀儡，千早与千岁却习以为常。追问之下，她们终于说出了这里的秘密：傀儡化的「编织者」，与天之刃同源的傀儡，火山喷发的危机，无休无止的任务……","무너진 폐허의 깊은 곳에서 지휘관과 신락은 하늘 같은 꼭두각시들을 만나지만 천추와 천세는 일상이다.추궁 끝에 그들은 마침내 이곳의 비밀을 이야기했다:괴뢰화의 「퀼트」, 하늘의 칼과 같은 근원인 꼭두각시, 화산폭발의 위기, 끊임없는 임무."
,"众人在寻找修罗的途中，狂暴的傀儡化编织者却突然出现在众人眼前，并预示着高天原毁灭的危机进一步逼近。天之刃们一时陷入绝望之中，但在指挥官冷静的判断下，她们还是振作了起来，为跨越眼前的困难而努力。","많은 사람들이 수라를 찾던 중, 광포한 괴뢰화 공작원이 불쑥 나타나 고천원의 파멸 위기가 더욱 임박했음을 예고한다.하늘의 칼들은 잠시 절망에 빠졌지만 지휘관의 냉철한 판단 아래 다시 정신을 차리고 눈앞의 어려움을 뛰어넘기 위해 노력했다."
,"在废墟最深处，众人终于找到了修罗，可修罗却被庞大的力量所吞噬，失去理智向姐妹们袭来。尽管神乐的出奇一击使她露出破绽，但修罗仍然威胁着她们的生命，不得已之下，她们只好全力应战。","폐허의 가장 깊은 곳에서 많은 사람들이 마침내 수라를 찾았지만, 수라는 거대한 힘에 휩쓸려 이성을 잃고 자매들에게 달려든다.신악의 일격으로 그녀의 허점이 드러났지만 수라는 그들의 생명을 위협했고, 할 수 없이 총력전을 펼쳤다."
,"在指挥官的帮助下，天之刃们成功使修罗负伤，修罗也承认落败并催促指挥官解决自己。此时，神乐却揭穿了修罗的计划，原来她一开始就想借指挥官之手自尽，牺牲自己去拯救姐妹与高天原。神乐痛斥了修罗的冲动，随后提出了另一个解决方法。","지휘관의 도움으로 하늘의 칼들은 수라를 부상시키는 데 성공했고, 수라도 패배를 인정하고 자신을 해결하라고 재촉했다.처음부터 지휘관의 손을 빌어 자결해 자매와 고천원을 구하려 했던 수라의 계획을 알게 된 것이다.신락은 수라의 충동을 호되게 꾸짖고 다른 해법을 제시한다."
,"事件告一段落后，天之刃们回到解除危机的高天原，一边享受温泉一边回想着那段波澜壮阔的冒险。修罗仍对那次的战斗意犹未尽，并将指挥官视为新的挑战目标。另一边首脑和女王似乎都掌握了事件的全貌……","사건이 일단락되자 하늘의 칼들은 위기를 모면한 다카하라로 돌아가 온천을 즐기며 파란만장한 모험을 회상한다.수라는 그때의 전투에 여전히 의욕을 보이며 지휘관을 새로운 도전 목표로 삼았다.다른 쪽 정상도 여왕도 사건의 전모를 파악하고 있는 것 같은데…."
,"另一方面，米尔维斯已经与「纽带」的部队准备进入骷髅涂鸦据点施行救援。","한편 밀비스는 유대 부대와 해골 낙서 거점에 들어가 구조에 나설 예정이다."
,"在指挥官的引导下，米尔维斯终于得到康德尔的坐标，而克罗娅斯则负责阻挡链条","지휘관의 안내로 밀베스는 칸델의 좌표를 얻었고, 크로아스는 사슬을 막는 역할을 맡았다."
,"即使自己的身份是虚假的，康德尔仍然决定贯彻自己军人的信念，应尽之事不会改变。","설령 자신의 신분이 거짓이더라도 칸델은 군인의 신념을 관철하기로 결심했고, 할 일은 바꾸지 않았다."
,"事件结束，康德尔已不在意自己的过去，她决定踏上旅途，寻找自己应做之事。","사건이 끝난 뒤 콘델은 자신의 과거를 외면한 채 여행길에 오르기로 했다."
