Confirmed,Category,Id,Source,KOR
,"Showenemy","Showenemy_note3_20800068","オートルナ騎士団である彼女は、自身の称号「王者の騎士」に恥じぬ騎士団の王者だ。","오트루나 기사단인 그는 자신의 칭호 왕자의 기사에게 부끄럽지 않은 기사단의 왕자다."
,"Showenemy","Showenemy_note3_20800090","「ドールズ・アーミー」はアカデミーオブドールズの優等生クラスで、その代表がシリウスだ。卒業はまだだが、その能力は既に多くの卒業生を超えている。","돌스 아미는 아카데미 오브 돌스의 우등생 반으로 그 대표가 시리우스다.졸업은 아직이지만 그 능력은 이미 많은 졸업생을 넘어섰다."
,"Showenemy","Showenemy_note3_20800021","トイフェルはフロンティア首脳アトラスの直属AGの1人であり、今は首脳の命令によりユニオンに協力をしている。","토이펠은 프런티어 수뇌 아틀라스의 직속 AG 중 한 명으로, 지금은 정상의 명령에 따라 유니언에 협력을 하고 있다."
,"Showenemy","Showenemy_note3_20800031","「ソニック」のソニア。AAD所属のAGで、AAD第二世代の基本装備を使用している。","'소닉' 소니아AAD 소속 AG로, AAD 2세대 기본 장비를 사용하고 있다."
,"Showenemy","Showenemy_note3_20800037","フロンティア所属の奇襲型AGで、通矢で敵の弱点を射抜き猛攻を仕掛ける。","프런티어 소속의 기습형 AG로, 쏜 화살로 적의 약점을 쏘아 맹공을 가한다."
,"Showenemy","Showenemy_note3_20800067","ダンミル特別派遣部隊の精鋭隊員。カンナは小隊において敵の攻勢を防ぐ役割を担い、常に最前線で特殊部隊の安全を守っている。","던밀 특별파견부대의 정예대원들.칸나는 소대에서 적의 공세를 막는 역할을 맡아 항상 최전선에서 특수부대의 안전을 지키고 있다."
,"Showenemy","Showenemy_note3_20800050","ダンミル特殊派遣隊の一員。「マスグラフィックプロジェクション」技術を搭載しており、実戦データ採取のために戦闘に参加している。","던밀 특수파견대의 일원.매스그래픽 프로젝션 기술을 탑재하고 있으며 실전 데이터 채취를 위해 전투에 참가하고 있다."
,"Showenemy","Showenemy_note3_20800075","フロンティアの元を離れたフリーAG。独特な「式神」と呼ばれる技術を使って戦う。自らの正義を貫くために、戦場を駆けまわり一般市民を守っているため、交戦エリアでは非常に人望が高い。","프런티어의 곁을 떠난 프리 AG. 독특한 「식신」이라고 불리는 기술을 사용해 싸운다.정의를 지키기 위해 전장을 누비며 서민을 지키고 있어 교전지역에서는 인망이 매우 높다."
,"Showenemy","Showenemy_note3_20800039","ボブキャット小隊の一員。他のボブキャット小隊メンバーと同じく、人工脊椎キャッツテールを装着するため、幼い頃に改造手術を受けている。年齢層の低い部隊の中でも特に幼い。","밥캣 소대의 일원다른 밥캣 소대 대원들과 마찬가지로 인공 척추 캣츠테일을 착용하기 위해 어릴 때 개조수술을 받았다.연령대가 낮은 부대 중에서도 특히 어리다."
,"Showenemy","Showenemy_note3_20800076","フリーのAG部隊「七侍」の一員。元はさすらいのフリーAGで、「黒狐」北斗と組んで戦闘エリアで多くの民間人を救ってきたことで有名。","프리 AG부대 「칠시」의 일원.원래는 떠돌이의 프리 AG로, 「흑여우」북두와 짜고 전투 에어리어에서 많은 민간인을 구해 온 것으로 유명."
,"Showenemy","Showenemy_note3_20800032","キャロット中隊の重装型AG。電撃キャノンを武器とし、同じ部隊の重装型AGメルと近いスタイルを持っている。","캐럿중대의 중장형 AG. 전격 캐논을 무기로, 같은 부대의 중장형 AG멜과 가까운 스타일을 가지고 있다."
,"Showenemy","Showenemy_note3_20800095","オートルナ騎士団の一員で、格闘戦に長けている。ローズマリーは多くの騎士の戦闘スタイルとは異なり、それにより装甲も軽量化されている。","오토루나 기사단의 일원으로 격투전에 능하다.로즈마리는 많은 기사들의 전투 스타일과는 달리 장갑도 경량화되고 있다."
,"Showenemy","Showenemy_note3_20800025","ミルヴァスは「ザ・ハルピュイア」の最初の隊員であり、隊長でもある。ヴェルグキャノンでの射撃や、脚部のビームクロウを使った近接格闘を行う。","밀버스는 더 할퓨이어의 첫 대원이자 대장이다.베르그 캐논에서의 사격이나, 다리부의 빔 크로우를 사용한 근접 격투를 실시한다."
,"Showenemy","Showenemy_note3_20800063","不思議な力を持ち、掴みどころのない謎の少女。前線に現れては傀儡との戦闘に介入する。一部からは「時の魔法少女」と呼ばれている。","이상한 힘을 가지고, 종잡을 수 없는 수수께끼의 소녀.전선에 나타나서는 괴뢰와의 전투에 개입한다.일각에서는 시간의 마법소녀라고 부른다."
,"Showenemy","Showenemy_note3_20800077","リリス大学付属中学の転入生。記憶力抜群かつ真面目で、成績優秀。ある日突然「魔法」の力を手に入れたと言っており、「ザ・ソード」に変身した。","릴리스 대학 부속 중학교의 전입생.기억력이 뛰어나고 성실하며 성적 우수.어느 날 갑자기 마법의 힘을 얻었다고 하더니 더 소드로 변신했다."
,"Showenemy","Showenemy_note3_20800038","「七侍」の隊員。東雲は槍に精通しており、武神鍛造所が作製した「鬼爪」を使って戦う。内蔵AIによる浮遊シールドが彼女の戦闘能力をより高めている。","「칠시」의 대원시노노메는 창에 정통하고 있어, 무신 단조소가 제작한 「도깨비 발톱」을 사용해 싸운다.내장 AI에 의한 부유 실드가 그의 전투 능력을 더욱 높여주고 있다."
,"Showenemy","Showenemy_note3_20800043","七侍のメンバーで、元は謎に包まれたさすらいのAG。装甲はフロンティアAGを参考にしているようだが、改造の詳細データも残っていない。恐らく忍はフロンティアの初期AG拡充プロジェクトに参加したのではないかと推測される。","칠시의 멤버로, 원래는 수수께끼에 싸인 방랑의 AG. 장갑은 프런티어 AG를 참고로 하고 있는 것 같지만, 개조의 상세 데이터도 남아 있지 않다.아마도 인은 프런티어의 초기 AG 확충 프로젝트에 참가한 것은 아닐까 추측된다."
,"Showenemy","Showenemy_note3_20800028","グレーは元々フロンティアの部隊に属していたが、とある作戦中に消息不明となり、後にファイアストーマイナーに加わったことが発覚した。","그레이는 원래 프런티어 부대에 속해 있었으나 한 작전 중 실종된 뒤 파이어스토마이너에 가담했다가 발각됐다."
,"Showenemy","Showenemy_note3_20800020","キャロット中隊所属の格闘型AG。常に最前線で戦っており、自慢の怪力で振り回されるショックハンマーの破壊力は絶大である。","캐럿중대 소속의 격투형 AG. 항상 최전선에서 싸우고 있으며 자랑의 괴력으로 휘둘러지는 쇼크해머의 파괴력은 절대적이다."
,"Showenemy","Showenemy_note3_20800069","オートルナ騎士団の一員で滅多に人前に出ることはないが、好戦的な性格と強力な実力で知られている。","오토루나 기사단의 일원으로 좀처럼 사람들 앞에 나서지는 않지만 호전적인 성격과 강력한 실력으로 알려져 있다."
,"Showenemy","Showenemy_note3_20800064","アカデミーオブドールズの第一期卒業生グレース。小隊では偵察や情報収集などの非戦闘任務を担当している。","아카데미 오브 돌스의 제1기 졸업생 그레이스.소대에서는 정찰과 정보수집 등 비전투 임무를 맡고 있다."
,"Showenemy","Showenemy_note3_20800099","アカデミーオブドールズの卒業生で、優秀な狙撃手。優れた狙撃スキルを持ち、銃器の扱いも得意。アカデミーの厳しい訓練により、どんな環境でも安定した活躍できる。","아카데미 오브 돌스 졸업생으로 우수한 저격수.뛰어난 저격 스킬을 가지고 있어, 총기의 취급도 특기.아카데미의 엄격한 훈련은 어떤 환경에서도 안정적으로 활동할 수 있다."
,"Showenemy","Showenemy_note3_20800083","リバイバー小隊の格闘攻撃担当。優れたボクシング技術を持ち、接近戦に長けている。","리바이버 소대의 격투 공격 담당.복싱 기술이 뛰어나며 접근전이 뛰어나다."
,"Showenemy","Showenemy_note3_20800044","ボブキャット小隊の「メイド・キャット」メコは軽量装甲を搭載したAG。人工脊椎への適合性は特別良いわけではなく、戦闘任務には適していない。","밥캣 소대의 메이드 캣 메코는 경량장갑을 탑재한 AG. 인공척추 적합성은 특별히 좋은 것이 아니라 전투임무에는 적합하지 않다."
,"Showenemy","Showenemy_note3_20800056","人工脊椎実験の被験体で、フロンティアに育てられたAG。","인공 척추 실험의 피험체로, 프런티어로 자란 AG."
,"Showenemy","Showenemy_note3_20800080","ピューリファイヤ「ジャスティス」は他の面々と同じく廃墟エリアに従事している。奥深くに隠れ潜む傀儡でも、イベリスの目からは逃れられない。","퓨리파이어 저스티스는 다른 면들과 마찬가지로 폐허 지역에 종사하고 있다.깊숙이 숨어든 괴뢰라도 이베리스의 눈에서는 벗어날 수 없다."
,"Showenemy","Showenemy_note3_20800026","ピューリファイヤのメンバー。固い信念と冷酷な炎を持っている。ゴヤは傀儡と傀儡化の兆候があるものをすべて焼き尽くす。彼女は、それが故郷を救う唯一の方法だと信じているのだ。","퓨리파이어 멤버, 굳은 신념과 냉혹한 불꽃을 가지고 있다.고야는 괴뢰와 괴뢰화의 징후가 있는 것을 모두 태워버린다.그녀는 그것이 고향을 구할 수 있는 유일한 방법이라고 믿고 있다."
,"Showenemy","Showenemy_note3_20800023","ボディを大幅に改造したAG。大型火力の搭載だけでなく、味方ユニットのオーバークロック運転をサポートし、仲間の戦闘効率を向上させる。","차체를 대폭 개조한 AG. 대형 화력 탑재뿐 아니라 아군 유닛의 오버클럭 운전을 서포트해 동료들의 전투 효율을 향상시킨다."
,"Showenemy","Showenemy_note3_20800074","フリー部隊「七侍」の一員だが、部隊を離れ放浪して人助けをしている。","프리부대 칠시의 일원이지만 부대를 떠나 방랑하며 이웃을 돕고 있다."
,"Showenemy","Showenemy_note3_20800006","「シグナス」マルゴットはAAD所属の補助型AGである。全身に軽装甲を取り入れており、低エネルギー消費で長時間における優れた補助性能を発揮する。","'시그너스' 마르고트는 AAD 소속의 보조형 AG다.전신에 경장갑을 도입하여 저에너지 소비로 장시간의 뛰어난 보조성능을 발휘한다."
,"Showenemy","Showenemy_note3_20800066","シンディは殺傷力と火力の優れた武器を装備しており、敵陣の制圧や戦場の掃討に特化している。","신디는 살상력과 화력이 뛰어난 무기를 갖추고 있어 적진을 제압하고 전장을 소탕하는 데 특화되어 있다."
,"Showenemy","Showenemy_note3_20800015","位置の説明","위치 설명"
,"Showenemy","Showenemy_note3_20800034","オートルナ騎士団一員。幼い頃から厳しい教育と訓練を受け、AG騎士団発足後も当然加わることとなり、女王を守る一員となった。","오토루나 기사단 일원.어려서부터 엄격한 교육과 훈련을 받아 AG기사단 발족 후도 당연히 참가하게 되어, 여왕을 지키는 일원이 되었다."
